File Version;BWSpec 3.27
Date;2017-08-22 14:46:26
title;ZEWN+LZX
model;BRC112P+BTC261E_512
c code;ZEWN+LZX
operator;
port1;0
baud1;3
pixel_start;0
pixel_end;1844
step;1
units;1
bkcolor;16777215
show_mode;5
data_mode;0
pixel_mode;0
intigration times;150
average number;1
spectrometer_type ;0
yaxis;1
yaxis_min;-0.200000000000045
yaxis_max;0.5
xaxis;0
xaxis_min;0
xaxis_max;1844
irrands_DispWLMin;0
irrands_DispWLMax;0
yaxis_min_6;0
yaxis_max_6;5
irradiance_unit;0
coefs_a0;0
coefs_a1;0
coefs_a2;0
coefs_a3;0
coefs_b0;0
coefs_b1;0
coefs_b2;0
coefs_b3;0
all_data_save;1
select_option;-1
interval_time;1
pixel_num;1845
sel_pixel_start;0
sel_pixel_end;1844
sel_pixel_delta;1
dark_compensate;0
dark_compensate_value_1;0
dark_compensate_value_2;0
dark_compensate_value_3;0
monitor pixel_0;0
monitor pixel_1;0
monitor pixel_2;0
monitor pixel_3;0
monitor pixel_4;0
monitor pixel_5;0
vertical_select_flag;0
vertical_line3;0
vertical_line4;0
vertical_line3_wv;0
vertical_line4_wv;0
vertical_line_flag;0
vertical_line_ratio;0
laser_wavelength;0
overlay_js;0
Relative Intensity Correction Flag;0
combined channel;1
Pixel;Wavelength;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Raw data #2;Dark Subtracted #2;%TR #2;Absorbance #2;Raw data #3;Dark Subtracted #3;%TR #3;Absorbance #3;Lamp FitCurve;Irradiance Ratio;Irradiance_1(W/cm^2/nm);Irradiance_2(W/cm^2/nm);Irradiance_3(W/cm^2/nm)
446;537.48;3975.0800;28491.1600;25918.28;21943.2000;89.5053;0.0482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
447;537.89;3988.8400;28606.6800;26017.04;22028.2000;89.4806;0.0483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
448;538.29;4008.6000;28719.8800;26128.52;22119.9200;89.5135;0.0481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
449;538.70;4030.6000;28860.5600;26239.88;22209.2800;89.4455;0.0484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
450;539.10;4045.5600;28980.7200;26345.20;22299.6400;89.4305;0.0485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
451;539.51;4058.2800;29112.9200;26449.12;22390.8400;89.3680;0.0488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
452;539.92;4059.5600;29232.3200;26565.44;22505.8800;89.4057;0.0486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
453;540.32;4073.4000;29368.2400;26702.68;22629.2800;89.4620;0.0484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
454;540.73;4093.6400;29495.7200;26817.64;22724.0000;89.4572;0.0484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
455;541.13;4118.7600;29643.5200;26925.00;22806.2400;89.3495;0.0489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
456;541.54;4131.6400;29783.4000;27040.52;22908.8800;89.3072;0.0491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
457;541.94;4140.0400;29915.4800;27152.72;23012.6800;89.2814;0.0492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
458;542.35;4153.9600;30040.3200;27275.08;23121.1200;89.3178;0.0491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
459;542.75;4169.5600;30150.3600;27384.92;23215.3600;89.3558;0.0489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
460;543.16;4173.5600;30248.3200;27493.28;23319.7200;89.4341;0.0485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
461;543.56;4185.4000;30372.9600;27593.36;23407.9600;89.3858;0.0487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
462;543.97;4192.9200;30479.4800;27689.04;23496.1200;89.3845;0.0487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
463;544.37;4203.6400;30617.9600;27793.68;23590.0400;89.3078;0.0491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
464;544.78;4218.2800;30752.0400;27891.48;23673.2000;89.2192;0.0495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
465;545.18;4239.1600;30866.2400;27995.92;23756.7600;89.2203;0.0495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
466;545.59;4246.7600;30994.4000;28097.76;23851.0000;89.1705;0.0498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
467;545.99;4253.0800;31109.2800;28197.40;23944.3200;89.1575;0.0498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
468;546.40;4264.2000;31227.2400;28284.08;24019.8800;89.0845;0.0502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
469;546.80;4261.8800;31329.3200;28384.48;24122.6000;89.1204;0.0500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
470;547.21;4268.3600;31431.0400;28469.36;24201.0000;89.0965;0.0501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
471;547.61;4270.6800;31516.8400;28557.32;24286.6400;89.1378;0.0499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
472;548.02;4281.9600;31627.2000;28656.44;24374.4800;89.1361;0.0499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
473;548.42;4285.6400;31717.2800;28726.24;24440.6000;89.0964;0.0501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
474;548.82;4282.7600;31790.2800;28803.96;24521.2000;89.1436;0.0499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
475;549.23;4286.9200;31876.2000;28879.88;24592.9600;89.1395;0.0499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
476;549.63;4292.6800;31949.6000;28979.08;24686.4000;89.2594;0.0493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
477;550.04;4299.3200;32022.5200;29058.32;24759.0000;89.3079;0.0491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
478;550.44;4305.6400;32093.9200;29107.92;24802.2800;89.2545;0.0494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
479;550.84;4304.2000;32167.6800;29183.08;24878.8800;89.2885;0.0492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
480;551.25;4304.2000;32221.3200;29245.08;24940.8800;89.3390;0.0490;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
481;551.65;4307.4000;32281.3200;29300.12;24992.7200;89.3429;0.0489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
482;552.06;4312.3600;32318.4800;29337.72;25025.3600;89.3568;0.0489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
483;552.46;4318.8400;32390.6000;29391.52;25072.6800;89.3164;0.0491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
484;552.86;4321.0800;32452.4800;29411.80;25090.7200;89.1912;0.0497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
485;553.27;4333.2400;32508.4800;29440.08;25106.8400;89.1096;0.0501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
486;553.67;4344.1200;32561.0800;29467.60;25123.4800;89.0368;0.0504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
487;554.07;4350.0400;32615.0400;29522.48;25172.4400;89.0587;0.0503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
488;554.48;4346.4400;32662.7200;29576.88;25230.4400;89.1022;0.0501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
489;554.88;4338.0400;32705.1600;29608.80;25270.7600;89.0847;0.0502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
490;555.28;4335.0000;32748.8400;29629.08;25294.0800;89.0203;0.0505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
491;555.69;4336.3600;32772.6800;29632.24;25295.8800;88.9562;0.0508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
492;556.09;4330.9200;32800.9600;29652.60;25321.6800;88.9415;0.0509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
493;556.49;4323.8800;32834.8800;29683.84;25359.9600;88.9480;0.0509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
494;556.89;4326.6000;32848.8400;29699.48;25372.8800;88.9582;0.0508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
495;557.30;4330.4400;32856.9600;29730.40;25399.9600;89.0398;0.0504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
496;557.70;4337.4800;32876.4400;29743.32;25405.8400;89.0216;0.0505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
497;558.10;4338.8400;32885.0800;29758.64;25419.8000;89.0478;0.0504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
498;558.50;4342.9200;32877.0400;29781.92;25439.0000;89.1529;0.0499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
499;558.91;4347.9600;32901.6400;29803.40;25455.4400;89.1494;0.0499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
500;559.31;4354.5200;32936.7200;29813.40;25458.8800;89.0725;0.0503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
501;559.71;4352.7600;32974.5600;29823.12;25470.3600;88.9894;0.0507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
502;560.11;4353.1600;32983.2000;29827.68;25474.5200;88.9783;0.0507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
503;560.52;4352.7600;32984.4800;29841.12;25488.3600;89.0214;0.0505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
504;560.92;4353.8800;32988.2800;29838.96;25485.0800;89.0016;0.0506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
505;561.32;4346.8400;32997.2800;29856.52;25509.6800;89.0377;0.0504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
506;561.72;4348.4400;33002.4400;29877.48;25529.0400;89.0942;0.0502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
507;562.13;4352.6000;33026.7600;29922.84;25570.2400;89.1752;0.0498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
508;562.53;4342.6800;33013.0000;29937.88;25595.2000;89.2742;0.0493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
509;562.93;4338.2000;33020.8800;29997.92;25659.7200;89.4607;0.0484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
510;563.33;4339.6400;33040.9200;30029.60;25689.9600;89.5081;0.0481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
511;563.73;4333.0800;33042.9600;30066.28;25733.2000;89.6319;0.0475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
512;564.13;4331.3200;33043.4000;30082.76;25751.4400;89.6885;0.0473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
513;564.54;4335.2400;33052.2800;30102.52;25767.2800;89.7282;0.0471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
514;564.94;4336.9200;33066.3200;30114.12;25777.2000;89.7241;0.0471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
515;565.34;4333.9600;33069.0800;30137.32;25803.3600;89.7973;0.0467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
516;565.74;4332.1200;33062.4000;30183.76;25851.6400;89.9805;0.0459;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
517;566.14;4340.0400;33057.1600;30234.44;25894.4000;90.1706;0.0449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
518;566.54;4342.2800;33036.1600;30271.12;25928.8400;90.3637;0.0440;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
519;566.94;4341.3200;33048.6400;30316.04;25974.7200;90.4812;0.0434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
520;567.35;4336.5200;33085.8800;30361.80;26025.2800;90.5247;0.0432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
521;567.75;4331.2400;33115.4400;30414.48;26083.2400;90.6165;0.0428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
522;568.15;4330.4400;33119.4400;30464.12;26133.6800;90.7766;0.0420;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
523;568.55;4328.7600;33164.4400;30522.36;26193.6000;90.8375;0.0417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
524;568.95;4332.6800;33175.0800;30573.16;26240.4800;90.9788;0.0411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
525;569.35;4332.3200;33184.7200;30617.76;26285.4400;91.1031;0.0405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
526;569.75;4338.8800;33193.6000;30661.64;26322.7600;91.2251;0.0399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
527;570.15;4345.1200;33225.4400;30719.68;26374.5600;91.3236;0.0394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
528;570.55;4340.4000;33270.2800;30802.40;26462.0000;91.4694;0.0387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
529;570.95;4341.6800;33314.0400;30866.48;26524.8000;91.5521;0.0383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
530;571.35;4346.8000;33343.8000;30931.32;26584.5200;91.6802;0.0377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
531;571.75;4347.8400;33402.5600;31002.32;26654.4800;91.7389;0.0374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
532;572.15;4352.6400;33464.4800;31058.08;26705.4400;91.7339;0.0375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
533;572.55;4364.4800;33541.7600;31132.92;26768.4400;91.7441;0.0374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
534;572.95;4377.7600;33601.8400;31197.44;26819.6800;91.7725;0.0373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
535;573.35;4379.5200;33652.6800;31271.68;26892.1600;91.8663;0.0368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
536;573.75;4393.5200;33704.6400;31357.24;26963.7200;91.9914;0.0363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
537;574.15;4400.8000;33767.2400;31442.36;27041.5600;92.0832;0.0358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
538;574.55;4408.0800;33831.9600;31518.00;27109.9200;92.1358;0.0356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
539;574.95;4418.4800;33900.4000;31632.52;27214.0400;92.3076;0.0348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
540;575.35;4424.4000;33986.0800;31744.48;27320.0800;92.4172;0.0342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
541;575.75;4437.9200;34090.7600;31858.12;27420.2000;92.4707;0.0340;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
542;576.15;4445.2800;34191.0800;31959.20;27513.9200;92.4968;0.0339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
543;576.55;4453.2800;34307.5200;32075.68;27622.4000;92.5242;0.0337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
544;576.95;4469.0400;34412.9600;32191.60;27722.5600;92.5816;0.0335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
545;577.35;4492.5600;34523.2000;32313.08;27820.5200;92.6404;0.0332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
546;577.75;4498.8000;34624.2000;32421.64;27922.8400;92.6887;0.0330;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
547;578.15;4506.7200;34767.2400;32530.40;28023.6800;92.6081;0.0334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
548;578.55;4513.2000;34894.6000;32650.44;28137.2400;92.6134;0.0333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
549;578.95;4522.6400;35034.4800;32778.60;28255.9600;92.6065;0.0334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
550;579.35;4533.8000;35132.1600;32917.64;28383.8400;92.7626;0.0326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
551;579.75;4546.7600;35268.7600;33053.08;28506.3200;92.7880;0.0325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
552;580.15;4559.0800;35397.8800;33164.60;28605.5200;92.7582;0.0326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
553;580.54;4580.4400;35537.5600;33294.52;28714.0800;92.7544;0.0327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
554;580.94;4592.9200;35670.1200;33449.16;28856.2400;92.8534;0.0322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
555;581.34;4605.9600;35834.7600;33590.00;28984.0400;92.8119;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
556;581.74;4621.9600;35970.5200;33719.40;29097.4400;92.8191;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
557;582.14;4636.2000;36115.8800;33863.76;29227.5600;92.8458;0.0322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
558;582.54;4648.2800;36242.6000;33999.52;29351.2400;92.9004;0.0320;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
559;582.94;4660.4400;36404.5600;34158.64;29498.2000;92.9249;0.0319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
560;583.33;4673.5600;36565.0400;34329.16;29655.6000;92.9891;0.0316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
561;583.73;4678.8000;36750.6400;34478.12;29799.3200;92.9143;0.0319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
562;584.13;4699.6000;36905.1200;34604.88;29905.2800;92.8576;0.0322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
563;584.53;4715.6000;37077.2800;34758.80;30043.2000;92.8357;0.0323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
564;584.93;4725.4400;37226.6400;34892.24;30166.8000;92.8175;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
565;585.33;4740.5600;37411.7600;35020.40;30279.8400;92.6805;0.0330;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
566;585.72;4749.7600;37575.8400;35153.92;30404.1600;92.6220;0.0333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
567;586.12;4760.6400;37723.8400;35277.12;30516.4800;92.5774;0.0335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
568;586.52;4776.8000;37866.5600;35426.28;30649.4800;92.6253;0.0333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
569;586.92;4787.7600;38011.0400;35587.20;30799.4400;92.7044;0.0329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
570;587.32;4788.4800;38142.3600;35717.04;30928.5600;92.7285;0.0328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
571;587.71;4809.5200;38283.2400;35854.64;31045.1200;92.7448;0.0327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
572;588.11;4832.5600;38422.6000;36016.64;31184.0800;92.8373;0.0323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
573;588.51;4854.8800;38570.0400;36170.60;31315.7200;92.8832;0.0321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
574;588.91;4873.8400;38699.8800;36324.80;31450.9600;92.9785;0.0316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
575;589.30;4888.4000;38889.5200;36480.08;31591.6800;92.9136;0.0319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
576;589.70;4902.1600;39018.1600;36617.76;31715.6000;92.9640;0.0317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
577;590.10;4916.7200;39183.6800;36789.60;31872.8800;93.0134;0.0315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
578;590.49;4925.2800;39341.5200;36910.32;31985.0400;92.9359;0.0318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
579;590.89;4937.3600;39491.6000;37041.44;32104.0800;92.9092;0.0319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
580;591.29;4953.3600;39637.4400;37176.12;32222.7600;92.9036;0.0320;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
581;591.69;4966.4000;39778.8000;37316.56;32350.1600;92.9271;0.0319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
582;592.08;4976.2400;39931.0800;37461.12;32484.8800;92.9339;0.0318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
583;592.48;4987.3600;40080.3600;37628.72;32641.3600;93.0139;0.0315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
584;592.88;5002.0800;40237.4000;37760.88;32758.8000;92.9715;0.0317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
585;593.27;5012.0000;40377.0000;37893.84;32881.8400;92.9785;0.0316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
586;593.67;5023.4800;40508.2800;38039.60;33016.1200;93.0430;0.0313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
587;594.07;5027.7200;40658.2800;38225.40;33197.6800;93.1719;0.0307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
588;594.46;5045.9600;40791.4000;38371.40;33325.4400;93.2299;0.0304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
589;594.86;5062.3600;40949.4400;38528.32;33465.9600;93.2535;0.0303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
590;595.26;5077.6400;41076.2400;38708.96;33631.3200;93.4240;0.0295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
591;595.65;5090.2800;41218.0000;38860.40;33770.1200;93.4743;0.0293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
