File Version;BWSpec 3.27
Date;2017-08-22 14:46:16
title;ZEWN+LZX
model;BRC112P+BTC261E_512
c code;ZEWN+LZX
operator;
port1;0
baud1;3
pixel_start;0
pixel_end;1844
step;1
units;1
bkcolor;16777215
show_mode;5
data_mode;0
pixel_mode;0
intigration times;150
average number;1
spectrometer_type ;0
yaxis;1
yaxis_min;-0.200000000000045
yaxis_max;0.5
xaxis;0
xaxis_min;0
xaxis_max;1844
irrands_DispWLMin;0
irrands_DispWLMax;0
yaxis_min_6;0
yaxis_max_6;5
irradiance_unit;0
coefs_a0;0
coefs_a1;0
coefs_a2;0
coefs_a3;0
coefs_b0;0
coefs_b1;0
coefs_b2;0
coefs_b3;0
all_data_save;1
select_option;-1
interval_time;1
pixel_num;1845
sel_pixel_start;0
sel_pixel_end;1844
sel_pixel_delta;1
dark_compensate;0
dark_compensate_value_1;0
dark_compensate_value_2;0
dark_compensate_value_3;0
monitor pixel_0;0
monitor pixel_1;0
monitor pixel_2;0
monitor pixel_3;0
monitor pixel_4;0
monitor pixel_5;0
vertical_select_flag;0
vertical_line3;0
vertical_line4;0
vertical_line3_wv;0
vertical_line4_wv;0
vertical_line_flag;0
vertical_line_ratio;0
laser_wavelength;0
overlay_js;0
Relative Intensity Correction Flag;0
combined channel;1
Pixel;Wavelength;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Raw data #2;Dark Subtracted #2;%TR #2;Absorbance #2;Raw data #3;Dark Subtracted #3;%TR #3;Absorbance #3;Lamp FitCurve;Irradiance Ratio;Irradiance_1(W/cm^2/nm);Irradiance_2(W/cm^2/nm);Irradiance_3(W/cm^2/nm)
489;554.88;4338.0400;32705.1600;29727.20;25389.1600;89.5021;0.0482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
490;555.28;4335.0000;32748.8400;29751.92;25416.9200;89.4526;0.0484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
491;555.69;4336.3600;32772.6800;29775.12;25438.7600;89.4587;0.0484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
492;556.09;4330.9200;32800.9600;29771.24;25440.3200;89.3582;0.0489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
493;556.49;4323.8800;32834.8800;29767.12;25443.2400;89.2401;0.0494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
494;556.89;4326.6000;32848.8400;29777.84;25451.2400;89.2330;0.0495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
495;557.30;4330.4400;32856.9600;29791.84;25461.4000;89.2552;0.0494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
496;557.70;4337.4800;32876.4400;29794.20;25456.7200;89.1999;0.0496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
497;558.10;4338.8400;32885.0800;29801.16;25462.3200;89.1968;0.0497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
498;558.50;4342.9200;32877.0400;29816.56;25473.6400;89.2743;0.0493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
499;558.91;4347.9600;32901.6400;29815.20;25467.2400;89.1907;0.0497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
500;559.31;4354.5200;32936.7200;29822.68;25468.1600;89.1050;0.0501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
501;559.71;4352.7600;32974.5600;29834.88;25482.1200;89.0305;0.0505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
502;560.11;4353.1600;32983.2000;29836.64;25483.4800;89.0096;0.0506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
503;560.52;4352.7600;32984.4800;29847.36;25494.6000;89.0432;0.0504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
504;560.92;4353.8800;32988.2800;29859.88;25506.0000;89.0747;0.0502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
505;561.32;4346.8400;32997.2800;29871.36;25524.5200;89.0895;0.0502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
506;561.72;4348.4400;33002.4400;29915.32;25566.8800;89.2262;0.0495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
507;562.13;4352.6000;33026.7600;29929.04;25576.4400;89.1968;0.0497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
508;562.53;4342.6800;33013.0000;29944.60;25601.9200;89.2976;0.0492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
509;562.93;4338.2000;33020.8800;29978.16;25639.9600;89.3918;0.0487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
510;563.33;4339.6400;33040.9200;29992.16;25652.5200;89.3776;0.0488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
511;563.73;4333.0800;33042.9600;30025.80;25692.7200;89.4909;0.0482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
512;564.13;4331.3200;33043.4000;30061.36;25730.0400;89.6140;0.0476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
513;564.54;4335.2400;33052.2800;30086.92;25751.6800;89.6739;0.0473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
514;564.94;4336.9200;33066.3200;30116.40;25779.4800;89.7321;0.0471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
515;565.34;4333.9600;33069.0800;30157.20;25823.2400;89.8665;0.0464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
516;565.74;4332.1200;33062.4000;30171.72;25839.6000;89.9386;0.0461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
517;566.14;4340.0400;33057.1600;30229.48;25889.4400;90.1533;0.0450;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
518;566.54;4342.2800;33036.1600;30291.12;25948.8400;90.4334;0.0437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
519;566.94;4341.3200;33048.6400;30339.80;25998.4800;90.5639;0.0430;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
520;567.35;4336.5200;33085.8800;30375.96;26039.4400;90.5740;0.0430;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
521;567.75;4331.2400;33115.4400;30432.36;26101.1200;90.6786;0.0425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
522;568.15;4330.4400;33119.4400;30467.00;26136.5600;90.7866;0.0420;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
523;568.55;4328.7600;33164.4400;30525.88;26197.1200;90.8497;0.0417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
524;568.95;4332.6800;33175.0800;30573.76;26241.0800;90.9809;0.0410;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
525;569.35;4332.3200;33184.7200;30634.48;26302.1600;91.1611;0.0402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
526;569.75;4338.8800;33193.6000;30691.32;26352.4400;91.3280;0.0394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
527;570.15;4345.1200;33225.4400;30760.32;26415.2000;91.4644;0.0387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
528;570.55;4340.4000;33270.2800;30841.60;26501.2000;91.6049;0.0381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
529;570.95;4341.6800;33314.0400;30912.16;26570.4800;91.7098;0.0376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
530;571.35;4346.8000;33343.8000;30974.68;26627.8800;91.8298;0.0370;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
531;571.75;4347.8400;33402.5600;31025.96;26678.1200;91.8203;0.0371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
532;572.15;4352.6400;33464.4800;31103.32;26750.6800;91.8893;0.0367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
533;572.55;4364.4800;33541.7600;31178.76;26814.2800;91.9012;0.0367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
534;572.95;4377.7600;33601.8400;31252.72;26874.9600;91.9617;0.0364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
535;573.35;4379.5200;33652.6800;31333.72;26954.2000;92.0782;0.0358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
536;573.75;4393.5200;33704.6400;31402.28;27008.7600;92.1451;0.0355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
537;574.15;4400.8000;33767.2400;31477.64;27076.8400;92.2033;0.0353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
538;574.55;4408.0800;33831.9600;31572.36;27164.2800;92.3205;0.0347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
539;574.95;4418.4800;33900.4000;31667.40;27248.9200;92.4259;0.0342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
540;575.35;4424.4000;33986.0800;31755.08;27330.6800;92.4531;0.0341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
541;575.75;4437.9200;34090.7600;31863.56;27425.6400;92.4891;0.0339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
542;576.15;4445.2800;34191.0800;31960.20;27514.9200;92.5002;0.0339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
543;576.55;4453.2800;34307.5200;32070.76;27617.4800;92.5077;0.0338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
544;576.95;4469.0400;34412.9600;32187.36;27718.3200;92.5674;0.0335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
545;577.35;4492.5600;34523.2000;32325.20;27832.6400;92.6808;0.0330;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
546;577.75;4498.8000;34624.2000;32439.08;27940.2800;92.7466;0.0327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
547;578.15;4506.7200;34767.2400;32584.28;28077.5600;92.7861;0.0325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
548;578.55;4513.2000;34894.6000;32712.16;28198.9600;92.8165;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
549;578.95;4522.6400;35034.4800;32844.84;28322.2000;92.8236;0.0323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
550;579.35;4533.8000;35132.1600;32962.48;28428.6800;92.9092;0.0319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
551;579.75;4546.7600;35268.7600;33079.56;28532.8000;92.8742;0.0321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
552;580.15;4559.0800;35397.8800;33217.84;28658.7600;92.9309;0.0318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
553;580.54;4580.4400;35537.5600;33340.20;28759.7600;92.9019;0.0320;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
554;580.94;4592.9200;35670.1200;33482.20;28889.2800;92.9597;0.0317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
555;581.34;4605.9600;35834.7600;33631.52;29025.5600;92.9448;0.0318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
556;581.74;4621.9600;35970.5200;33763.84;29141.8800;92.9608;0.0317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
557;582.14;4636.2000;36115.8800;33904.24;29268.0400;92.9744;0.0316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
558;582.54;4648.2800;36242.6000;34034.76;29386.4800;93.0119;0.0315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
559;582.94;4660.4400;36404.5600;34156.40;29495.9600;92.9179;0.0319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
560;583.33;4673.5600;36565.0400;34308.40;29634.8400;92.9240;0.0319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
561;583.73;4678.8000;36750.6400;34464.40;29785.6000;92.8715;0.0321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
562;584.13;4699.6000;36905.1200;34617.36;29917.7600;92.8964;0.0320;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
563;584.53;4715.6000;37077.2800;34780.44;30064.8400;92.9026;0.0320;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
564;584.93;4725.4400;37226.6400;34927.52;30202.0800;92.9260;0.0319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
565;585.33;4740.5600;37411.7600;35070.56;30330.0000;92.8341;0.0323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
566;585.72;4749.7600;37575.8400;35208.36;30458.6000;92.7878;0.0325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
567;586.12;4760.6400;37723.8400;35343.16;30582.5200;92.7778;0.0326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
568;586.52;4776.8000;37866.5600;35462.68;30685.8800;92.7353;0.0328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
569;586.92;4787.7600;38011.0400;35620.12;30832.3600;92.8035;0.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
570;587.32;4788.4800;38142.3600;35759.24;30970.7600;92.8550;0.0322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
571;587.71;4809.5200;38283.2400;35918.96;31109.4400;92.9369;0.0318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
572;588.11;4832.5600;38422.6000;36050.00;31217.4400;92.9366;0.0318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
573;588.51;4854.8800;38570.0400;36194.48;31339.6000;92.9540;0.0317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
574;588.91;4873.8400;38699.8800;36333.08;31459.2400;93.0030;0.0315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
575;589.30;4888.4000;38889.5200;36485.64;31597.2400;92.9300;0.0318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
576;589.70;4902.1600;39018.1600;36640.40;31738.2400;93.0304;0.0314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
577;590.10;4916.7200;39183.6800;36773.52;31856.8000;92.9665;0.0317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
578;590.49;4925.2800;39341.5200;36912.68;31987.4000;92.9428;0.0318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
579;590.89;4937.3600;39491.6000;37054.04;32116.6800;92.9457;0.0318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
580;591.29;4953.3600;39637.4400;37190.44;32237.0800;92.9449;0.0318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
581;591.69;4966.4000;39778.8000;37321.12;32354.7200;92.9402;0.0318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
582;592.08;4976.2400;39931.0800;37468.08;32491.8400;92.9538;0.0317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
583;592.48;4987.3600;40080.3600;37609.84;32622.4800;92.9601;0.0317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
584;592.88;5002.0800;40237.4000;37755.28;32753.2000;92.9556;0.0317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
585;593.27;5012.0000;40377.0000;37920.80;32908.8000;93.0547;0.0313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
586;593.67;5023.4800;40508.2800;38076.72;33053.2400;93.1476;0.0308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
587;594.07;5027.7200;40658.2800;38225.36;33197.6400;93.1718;0.0307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
588;594.46;5045.9600;40791.4000;38355.84;33309.8800;93.1864;0.0306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
589;594.86;5062.3600;40949.4400;38501.52;33439.1600;93.1788;0.0307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
590;595.26;5077.6400;41076.2400;38661.04;33583.4000;93.2909;0.0302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
591;595.65;5090.2800;41218.0000;38812.88;33722.6000;93.3427;0.0299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
592;596.05;5106.4400;41372.6400;38964.16;33857.7200;93.3589;0.0298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
593;596.44;5116.5200;41544.3200;39121.04;34004.5200;93.3477;0.0299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
594;596.84;5134.8400;41744.5600;39253.68;34118.8400;93.1961;0.0306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
595;597.24;5150.2000;41906.5200;39382.16;34231.9600;93.1322;0.0309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
596;597.63;5159.2400;42053.4800;39521.76;34362.5200;93.1379;0.0309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
597;598.03;5163.5600;42201.3200;39667.92;34504.3600;93.1600;0.0308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
598;598.42;5178.1200;42337.9600;39820.56;34642.4400;93.2255;0.0305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
599;598.82;5189.0800;42524.2400;39994.24;34805.1600;93.2235;0.0305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
600;599.22;5193.9600;42680.6400;40166.56;34972.6000;93.2934;0.0301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
601;599.61;5202.2800;42860.8800;40329.04;35126.7600;93.2769;0.0302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
602;600.01;5222.5200;43018.0800;40501.12;35278.6000;93.3406;0.0299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
603;600.40;5243.4800;43167.1200;40661.44;35417.9600;93.3928;0.0297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
604;600.80;5258.7600;43340.9600;40829.52;35570.7600;93.4052;0.0296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
605;601.19;5267.3200;43491.1200;40987.88;35720.5600;93.4511;0.0294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
606;601.59;5278.8400;43657.4400;41168.28;35889.4400;93.5142;0.0291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
607;601.98;5292.6800;43817.2400;41328.92;36036.2400;93.5410;0.0290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
608;602.38;5313.4800;43966.5200;41507.80;36194.3200;93.6390;0.0285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
609;602.77;5325.8000;44096.4400;41679.48;36353.6800;93.7660;0.0280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
610;603.17;5349.1600;44246.6800;41817.32;36468.1600;93.7545;0.0280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
611;603.56;5364.6000;44416.6000;41963.24;36598.6400;93.7177;0.0282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
612;603.96;5388.8400;44588.1200;42129.24;36740.4000;93.7272;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
613;604.35;5398.1200;44759.6400;42269.00;36870.8800;93.6724;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
614;604.75;5412.2000;44913.7600;42425.64;37013.4400;93.7012;0.0283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
615;605.14;5429.2400;45064.9600;42553.00;37123.7600;93.6624;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
616;605.54;5459.5600;45221.6000;42731.40;37271.8400;93.7372;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
617;605.93;5478.6800;45384.8000;42885.16;37406.4800;93.7362;0.0281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
618;606.33;5507.2400;45526.1600;43040.28;37533.0400;93.7882;0.0279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
619;606.72;5521.3200;45648.0000;43168.44;37647.1200;93.8207;0.0277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
620;607.11;5543.4800;45799.2800;43323.48;37780.0000;93.8498;0.0276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
621;607.51;5564.2800;45968.9600;43448.92;37884.6400;93.7630;0.0280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
622;607.90;5577.0000;46126.5600;43576.12;37999.1200;93.7103;0.0282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
623;608.30;5579.6400;46282.7200;43702.84;38123.2000;93.6617;0.0284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
624;608.69;5591.5600;46385.0400;43818.60;38227.0400;93.7087;0.0282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
625;609.09;5618.0400;46474.0800;43923.80;38305.7600;93.7579;0.0280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
626;609.48;5635.4000;46585.3600;44032.36;38396.9600;93.7656;0.0280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
627;609.87;5639.5600;46690.8000;44143.88;38504.3200;93.7958;0.0278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
628;610.27;5643.8000;46793.4400;44267.40;38623.6000;93.8613;0.0275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
629;610.66;5655.0000;46904.6400;44361.40;38706.4000;93.8345;0.0276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
630;611.05;5671.7200;47003.1200;44458.20;38786.4800;93.8426;0.0276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
631;611.45;5685.8800;47112.8000;44554.40;38868.5200;93.8243;0.0277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
632;611.84;5693.6400;47197.7600;44638.40;38944.7600;93.8335;0.0276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
633;612.23;5695.5600;47319.5200;44734.16;39038.6000;93.7888;0.0278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
634;612.63;5703.8800;47416.6400;44808.80;39104.9200;93.7481;0.0280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
